city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,rent_amount,property_tax,fire_insurance,total
Porto Alegre,80,2,2,1,6,1,0,580,3300,50,49,3979
Porto Alegre,50,2,1,1,1,1,0,100,1440,0,22,1562
Porto Alegre,83,2,2,1,3,1,0,700,2500,101,37,3338
Porto Alegre,82,2,2,2,3,1,1,570,4150,200,61,4981
Porto Alegre,41,1,1,1,6,1,0,400,2100,17,31,2548
Porto Alegre,218,3,5,2,3,1,1,1160,4950,409,73,6592
Porto Alegre,160,3,2,2,4,1,0,890,1990,50,30,2960
Porto Alegre,47,1,1,1,2,0,0,230,940,5,14,1189
Porto Alegre,457,6,6,2,0,1,1,0,8500,417,152,9069
Porto Alegre,105,4,2,1,3,1,0,505,2200,114,33,2852
Porto Alegre,45,2,1,1,4,1,0,280,750,67,11,1108
Porto Alegre,52,1,1,1,20,1,0,800,2500,1,37,3338
Porto Alegre,63,2,1,0,3,1,1,200,1400,53,21,1674
Porto Alegre,34,1,1,1,6,1,1,180,1500,6,22,1708
Porto Alegre,193,3,2,2,6,1,0,1800,2400,297,36,4533
Porto Alegre,40,1,1,0,1,1,0,328,500,140,8,976
Porto Alegre,110,3,3,0,1,1,0,400,3250,75,48,3773
Porto Alegre,54,2,1,0,4,1,0,260,1100,42,17,1419
Porto Alegre,43,1,1,1,18,1,1,600,3300,100,49,4049
Porto Alegre,336,2,2,2,2,1,1,4106,5556,591,82,10340
Porto Alegre,300,3,2,3,0,1,0,0,2400,88,43,2531
Porto Alegre,54,1,1,1,4,0,0,250,1250,11,19,1530
Porto Alegre,233,4,6,4,0,1,0,0,14000,584,249,14830
Porto Alegre,27,1,1,0,9,1,0,200,750,13,11,974
Porto Alegre,79,2,1,0,0,1,0,448,1105,84,17,1654
Porto Alegre,30,1,1,0,5,1,0,300,545,17,8,870
Porto Alegre,42,1,1,0,4,1,0,400,1200,33,18,1651
Porto Alegre,60,2,1,0,0,0,0,0,1500,34,27,1561
Porto Alegre,70,3,2,1,7,1,0,530,2300,111,34,2975
Porto Alegre,56,2,1,0,4,1,0,300,637,32,10,979
Porto Alegre,300,3,5,3,0,1,0,0,5500,360,98,5958
Porto Alegre,350,6,5,2,0,0,0,0,4000,334,72,4406
Porto Alegre,30,1,1,1,3,1,0,200,1110,0,17,1327
Porto Alegre,79,3,2,2,6,1,1,550,2300,50,34,2934
Porto Alegre,61,2,1,0,1,1,0,470,1200,22,18,1710
Porto Alegre,102,2,1,0,4,1,0,420,1250,88,19,1777
Porto Alegre,185,3,4,2,0,1,0,164,2900,74,52,3190
Porto Alegre,90,2,1,1,1,1,0,0,1090,50,16,1156
Porto Alegre,170,3,3,2,0,1,0,0,8000,209,143,8352
Porto Alegre,72,2,1,0,23,1,0,600,1100,9,17,1726
Porto Alegre,44,1,1,0,3,1,0,330,1300,40,19,1689
Porto Alegre,80,3,3,0,4,1,0,300,2200,0,33,2533
Porto Alegre,147,4,4,2,2,1,0,1100,1800,305,27,3232
Porto Alegre,27,1,1,0,1,1,0,100,960,75,15,1150
Porto Alegre,36,2,1,1,2,1,0,370,1350,75,20,1815
Porto Alegre,140,3,1,0,8,1,0,900,2000,150,30,3080
Porto Alegre,104,3,2,1,2,1,0,1080,3400,125,50,4655
Porto Alegre,50,1,1,1,4,1,0,420,1190,0,18,1628
Porto Alegre,180,3,3,1,12,1,0,1500,2000,0,30,3530
Porto Alegre,82,3,2,1,3,1,0,690,1780,90,26,2586
Porto Alegre,46,2,1,0,1,1,0,177,807,30,12,1026
Porto Alegre,87,2,1,0,4,1,1,450,2200,75,33,2758
Porto Alegre,42,2,1,0,0,1,0,0,858,15,16,889
Porto Alegre,38,1,1,0,11,0,0,240,1150,35,17,1442
Porto Alegre,94,3,2,1,7,1,0,988,3200,242,47,4477
Porto Alegre,27,1,1,0,2,0,1,300,1400,13,21,1734
Porto Alegre,25,1,1,0,4,1,0,200,915,43,14,1172
Porto Alegre,70,1,1,1,8,0,1,650,1050,34,16,1750
Porto Alegre,75,2,2,1,2,1,0,396,2000,91,30,2517
Porto Alegre,27,1,1,0,8,0,1,360,1000,13,15,1388
Porto Alegre,49,1,1,0,1,1,0,250,790,21,12,1073
Porto Alegre,63,2,1,0,3,1,1,200,1400,53,21,1674
Porto Alegre,98,2,1,0,3,1,1,477,1800,92,27,2396
Porto Alegre,54,1,1,1,6,1,0,450,1200,42,18,1710
Porto Alegre,65,3,1,1,1,1,0,400,850,31,13,1294
Porto Alegre,35,1,1,0,1,1,0,120,1170,92,18,1400
Porto Alegre,112,3,3,2,1,1,0,1000,3000,234,44,4278
Porto Alegre,67,3,2,2,7,1,0,400,2000,50,30,2480
Porto Alegre,111,2,2,0,15,1,0,850,1612,100,24,2586
Porto Alegre,179,3,2,2,0,1,1,0,3700,67,66,3833
Porto Alegre,47,1,1,1,1,0,1,400,2200,0,33,2633
Porto Alegre,180,4,1,1,0,1,0,1,4480,375,80,4936
Porto Alegre,282,4,2,4,0,1,1,0,5000,355,89,5444
Porto Alegre,45,1,1,0,11,1,0,750,900,658,14,2322
Porto Alegre,86,2,2,2,3,1,0,1000,2950,120,44,4114
Porto Alegre,62,3,2,1,2,1,1,550,2100,50,31,2731
Porto Alegre,130,3,3,1,6,1,0,1000,4900,167,72,6139
Porto Alegre,30,1,1,0,0,0,0,0,500,0,9,509
Porto Alegre,110,2,1,0,0,1,0,0,1070,1160,20,2250
Porto Alegre,50,1,1,0,2,1,1,300,1600,42,24,1966
Porto Alegre,52,2,1,0,4,1,0,401,730,21,11,1163
Porto Alegre,77,3,2,1,2,0,0,284,1260,20,19,1583
Porto Alegre,160,3,2,2,0,1,0,100,2000,75,36,2211
Porto Alegre,80,2,1,0,0,1,0,0,990,0,18,1008
Porto Alegre,50,1,1,0,2,1,1,300,930,25,14,1269
Porto Alegre,63,1,1,0,3,1,0,340,900,38,14,1292
Porto Alegre,60,1,1,1,4,0,0,2400,800,209,12,3421
Porto Alegre,147,3,3,3,0,1,0,0,2600,81,47,2728
Porto Alegre,222,3,2,2,3,0,1,770,5083,350,75,6278
Porto Alegre,37,1,1,0,4,1,0,338,1600,67,24,2029
Porto Alegre,70,2,2,0,4,1,0,330,1410,59,21,1820
Porto Alegre,238,3,3,3,2,1,1,700,4180,167,62,5109
Porto Alegre,339,3,5,4,11,1,1,3000,14000,834,205,18040
Porto Alegre,156,3,1,0,2,1,0,500,1600,142,24,2266
Porto Alegre,55,1,1,1,3,1,0,250,2300,45,34,2629
Porto Alegre,68,1,2,1,4,1,1,500,2500,117,37,3154
Porto Alegre,271,4,3,1,7,1,0,1500,3900,500,57,5957
Porto Alegre,40,1,1,0,7,1,0,180,1000,6,15,1201
Porto Alegre,130,4,4,3,3,1,1,1600,10840,292,159,12890
Porto Alegre,63,2,2,2,3,1,1,500,2150,70,32,2752
Porto Alegre,40,1,1,1,1,0,1,250,1050,8,16,1324
Porto Alegre,117,3,2,1,1,1,0,706,3400,217,50,4373
Porto Alegre,60,2,1,2,0,1,0,0,1400,0,25,1425
Porto Alegre,96,2,1,0,2,0,0,200,1000,40,15,1255
Porto Alegre,70,1,2,0,0,0,0,0,1500,59,27,1586
Porto Alegre,40,1,1,1,6,1,0,180,1250,6,19,1455
Porto Alegre,75,2,1,0,9,1,0,450,1000,34,15,1499
Porto Alegre,220,3,2,2,0,1,0,0,2600,53,47,2700
Porto Alegre,80,2,2,1,12,1,0,500,2000,0,30,2530
Porto Alegre,88,2,2,1,3,1,0,550,2100,800,31,3481
Porto Alegre,215,3,4,2,1,1,0,1900,3600,300,53,5853
Porto Alegre,78,3,2,2,6,1,1,720,3500,169,52,4441
Porto Alegre,50,2,1,1,1,0,0,100,1500,0,22,1622
Porto Alegre,281,4,4,2,5,1,0,1300,3500,410,52,5262
Porto Alegre,40,1,1,0,2,0,0,282,850,43,13,1188
Porto Alegre,47,1,1,0,3,1,0,300,800,21,12,1133
Porto Alegre,35,1,1,0,5,1,0,330,1000,20,15,1365
Porto Alegre,30,1,1,0,4,1,0,360,600,17,9,986
Porto Alegre,147,2,3,2,2,1,1,400,7900,75,116,8491
Porto Alegre,180,3,3,2,3,1,0,700,2700,175,40,3615
Porto Alegre,90,2,2,1,3,0,0,400,2500,80,37,3017
Porto Alegre,67,2,1,1,8,0,1,600,2500,96,37,3233
Porto Alegre,127,3,3,0,5,1,0,1295,1125,209,17,2646
Porto Alegre,115,3,2,1,3,1,0,900,2500,250,37,3687
Porto Alegre,70,2,1,0,0,1,0,360,1150,15,17,1542
Porto Alegre,64,2,2,2,5,1,0,410,2300,50,34,2794
Porto Alegre,42,2,1,0,1,1,0,360,1200,100,18,1678
Porto Alegre,320,3,4,4,0,1,0,0,4950,234,88,5272
Porto Alegre,82,2,2,2,6,1,0,280,2800,92,41,3213
Porto Alegre,60,3,1,0,3,1,0,265,1550,31,23,1869
Porto Alegre,78,3,2,0,8,1,0,350,1700,61,25,2136
Porto Alegre,214,3,3,2,4,1,0,2500,3500,500,52,6552
Porto Alegre,80,2,1,0,0,1,1,0,1610,0,24,1634
Porto Alegre,46,1,1,2,7,1,0,690,2400,98,36,3224
Porto Alegre,92,2,2,1,6,1,0,450,1900,67,28,2445
Porto Alegre,750,5,3,6,0,0,1,0,7980,46,142,8168
Porto Alegre,340,2,3,2,5,1,0,1500,4000,317,59,5876
Porto Alegre,254,3,4,2,0,1,0,0,6150,200,110,6460
Porto Alegre,51,2,1,1,6,1,0,200,1050,75,16,1341
Porto Alegre,47,1,1,1,3,0,1,400,2200,0,33,2633
Porto Alegre,117,3,1,1,3,1,0,258,1550,100,23,1931
Porto Alegre,95,2,1,1,3,1,0,300,2800,69,41,3210
Porto Alegre,188,3,4,2,0,1,1,650,3800,0,68,4518
Porto Alegre,90,3,3,1,1,1,0,320,2500,91,37,2948
Porto Alegre,58,1,1,1,4,1,1,350,2300,139,34,2823
Porto Alegre,43,1,1,1,21,1,1,888,2450,107,36,3481
Porto Alegre,38,1,1,0,1,1,0,300,850,34,13,1197
Porto Alegre,47,1,1,1,1,0,1,400,2200,0,33,2633
Porto Alegre,135,3,2,1,8,1,0,1300,2165,209,32,3706
Porto Alegre,70,2,1,0,0,1,0,320,1200,65,18,1603
Porto Alegre,60,2,1,0,2,1,0,389,850,320,13,1572
Porto Alegre,38,1,1,0,2,1,0,335,800,43,12,1190
Porto Alegre,43,1,1,1,17,0,1,1050,2790,120,41,4001
Porto Alegre,62,2,1,0,4,1,0,282,940,38,14,1274
Porto Alegre,75,2,1,1,7,1,0,350,1200,34,18,1602
Porto Alegre,171,2,2,1,2,1,0,1000,2200,200,33,3433
Porto Alegre,47,1,1,1,1,0,1,400,2200,0,33,2633
Porto Alegre,78,2,1,0,1,1,0,280,1480,32,22,1814
Porto Alegre,45,1,1,1,1,1,0,320,900,84,14,1318
Porto Alegre,250,5,4,5,0,1,0,0,4300,84,77,4461
Porto Alegre,42,1,1,1,13,1,0,500,2300,50,34,2884
Porto Alegre,125,3,3,1,2,1,0,1070,2400,184,36,3690
Porto Alegre,28,1,1,0,1,1,0,99,1200,10,18,1327
Porto Alegre,48,2,1,1,10,1,1,380,1100,27,17,1524
Porto Alegre,197,4,3,2,4,1,0,2000,3200,325,47,5572
Porto Alegre,55,1,1,0,2,1,1,320,1150,30,17,1517
Porto Alegre,240,3,3,1,0,1,0,0,4000,392,72,4464
Porto Alegre,70,2,2,2,11,1,0,700,3300,115,49,4164
Porto Alegre,144,3,2,1,4,1,1,1450,2740,269,41,4500
Porto Alegre,44,1,1,1,7,1,0,600,1250,65,19,1934
Porto Alegre,230,3,4,3,0,1,1,2300,10000,417,178,12900
Porto Alegre,52,1,1,0,10,1,0,130,900,0,14,1044
Porto Alegre,52,2,2,1,12,1,0,350,1900,42,28,2320
Porto Alegre,66,2,1,0,4,1,0,450,1300,42,19,1811
Porto Alegre,40,1,1,1,7,0,1,1300,1200,68,18,2586
Porto Alegre,46,2,1,1,0,1,0,236,750,16,11,1013
Porto Alegre,70,2,2,1,2,1,0,500,2720,75,40,3335
Porto Alegre,50,1,2,0,0,1,0,250,1100,0,17,1367
Porto Alegre,148,3,2,3,3,1,1,1000,3000,167,44,4211
Porto Alegre,48,2,1,0,1,1,0,100,700,0,11,811
Porto Alegre,50,2,1,0,18,1,0,500,1300,0,19,1819
Porto Alegre,65,1,1,0,3,1,0,311,1350,525,20,2206
Porto Alegre,180,3,3,2,3,1,0,400,2700,250,40,3390
Porto Alegre,374,3,4,2,0,1,1,2500,8250,473,147,11370
Porto Alegre,220,3,3,2,8,0,1,1636,10000,542,147,12330
Porto Alegre,240,3,3,7,0,1,1,0,3400,349,61,3810
Porto Alegre,63,3,2,2,11,1,0,547,2050,54,30,2681
Porto Alegre,70,3,1,1,3,1,0,424,1100,0,17,1541
Porto Alegre,483,4,4,0,4,1,1,2000,4900,1167,72,8139
Porto Alegre,200,2,1,0,0,1,0,0,2800,0,50,2850
Porto Alegre,75,2,2,1,5,1,0,450,1650,100,25,2225
Porto Alegre,37,1,1,0,4,1,0,340,1500,69,22,1931
Porto Alegre,373,4,4,4,0,1,1,350,6800,100,121,7371
Porto Alegre,80,2,1,0,2,0,1,180,1250,0,19,1449
Porto Alegre,55,1,1,1,14,0,1,460,3200,30,47,3737
Porto Alegre,46,1,1,1,1,1,1,270,750,15,11,1046
Porto Alegre,225,4,4,2,0,1,0,800,4445,352,79,5676
Porto Alegre,55,1,1,1,3,1,0,340,900,50,14,1304
Porto Alegre,200,3,3,2,0,1,0,1,5980,175,107,6263
Porto Alegre,70,2,1,0,9,1,0,0,1750,0,26,1776
Porto Alegre,40,1,1,1,10,1,1,210,1180,20,18,1428
Porto Alegre,52,2,1,1,0,1,0,350,950,84,14,1398
Porto Alegre,126,3,1,1,4,1,0,1137,2200,125,33,3495
Porto Alegre,74,3,2,2,13,1,1,402,2300,58,34,2794
Porto Alegre,48,1,1,1,5,1,1,240,1100,16,17,1373
Porto Alegre,64,3,2,1,1,1,1,600,1620,0,24,2244
Porto Alegre,98,3,1,0,1,1,0,400,1050,84,16,1550
Porto Alegre,54,2,1,1,8,1,1,300,1000,50,15,1365
Porto Alegre,55,1,1,1,2,1,0,300,1000,50,15,1365
Porto Alegre,48,1,1,0,4,1,1,250,1300,34,19,1603
Porto Alegre,67,2,2,1,9,1,0,300,1700,0,25,2025
Porto Alegre,440,3,2,3,5,0,0,100,10500,84,154,10840
Porto Alegre,180,3,2,3,2,1,1,0,5100,250,75,5425
Porto Alegre,300,8,3,0,0,1,0,0,5100,250,91,5441
Porto Alegre,326,4,7,4,0,1,0,0,4200,184,64,4448
Porto Alegre,67,2,2,1,2,1,1,413,1240,55,19,1727
Porto Alegre,109,4,2,3,1,1,0,280,1950,63,29,2322
Porto Alegre,25,1,1,0,12,0,0,240,750,22,11,1023
Porto Alegre,45,2,1,0,2,1,0,74,1040,42,16,1172
Porto Alegre,110,2,1,0,1,1,0,260,2100,92,31,2483
Porto Alegre,80,2,1,0,1,1,0,171,1900,50,28,2149
Porto Alegre,85,2,1,0,1,1,0,400,870,56,13,1339
Porto Alegre,44,1,2,0,3,1,0,140,1350,100,20,1610
Porto Alegre,42,1,1,1,2,1,0,260,1200,65,18,1543
Porto Alegre,102,2,1,0,3,1,0,407,1600,103,24,2134
Porto Alegre,45,1,1,0,2,1,0,340,950,42,14,1346
Porto Alegre,65,2,1,1,1,1,0,500,950,38,14,1502
Porto Alegre,27,1,1,0,2,1,0,100,960,75,15,1150
Porto Alegre,58,2,2,2,12,1,0,450,2550,0,38,3038
Porto Alegre,87,3,3,2,5,1,0,1300,4000,150,59,5509
Porto Alegre,181,3,3,2,0,1,0,286,2400,1300,43,4029
Porto Alegre,75,2,1,0,2,1,0,180,1600,0,24,1804
Porto Alegre,40,1,1,0,3,0,1,0,2000,0,30,2030
Porto Alegre,30,1,1,0,16,0,1,260,1490,15,22,1787
Porto Alegre,46,1,1,1,5,0,0,450,1500,46,22,2018
Porto Alegre,39,1,1,0,3,1,0,290,550,24,9,873
Porto Alegre,58,2,1,1,1,1,0,300,1350,25,20,1695
Porto Alegre,58,1,1,0,2,1,0,309,700,28,11,1048
Porto Alegre,90,2,1,0,2,1,0,0,1380,21,21,1422
Porto Alegre,61,2,1,2,4,0,0,350,2200,1,33,2584
Porto Alegre,40,1,1,1,11,1,1,1300,1200,68,18,2586
Porto Alegre,42,1,1,0,1,1,0,250,985,49,15,1299
Porto Alegre,37,1,1,0,4,1,0,335,1600,67,24,2026
Porto Alegre,110,2,2,1,1,1,0,250,1453,20,22,1745
Porto Alegre,72,2,2,2,12,1,0,500,2100,56,31,2687
Porto Alegre,313,3,3,4,5,1,1,650,4500,150,66,5366
Porto Alegre,28,1,1,0,4,1,0,200,500,25,8,733
Porto Alegre,112,4,2,1,2,1,0,765,1880,75,28,2748
Porto Alegre,50,2,1,1,3,1,0,268,900,33,14,1215
Porto Alegre,85,2,2,1,8,0,1,500,2800,100,41,3441
Porto Alegre,20,1,1,1,0,1,1,0,950,75,14,1039
Porto Alegre,65,2,2,1,2,1,0,680,1300,142,19,2141
Porto Alegre,99,3,3,1,2,0,0,600,2500,167,37,3304
Porto Alegre,61,2,1,1,2,1,0,210,1700,50,25,1985
Porto Alegre,75,2,1,0,3,1,0,260,880,38,13,1191
Porto Alegre,74,2,2,0,10,1,0,550,2700,50,40,3340
Porto Alegre,47,1,1,1,1,0,1,400,2200,0,33,2633
Porto Alegre,33,1,1,0,1,1,0,220,900,90,12,1222
Porto Alegre,48,2,1,1,1,1,0,410,1400,30,21,1861
Porto Alegre,29,1,1,0,11,0,0,250,1042,24,8,1324
Porto Alegre,22,1,1,0,6,1,0,180,800,20,12,1012
Porto Alegre,600,3,4,4,0,1,0,0,3300,186,59,3545
Porto Alegre,336,3,4,3,0,1,0,2000,12500,500,183,15180
Porto Alegre,62,2,1,0,0,0,0,80,1250,40,19,1389
Porto Alegre,70,2,1,0,3,1,0,300,1400,59,21,1780
Porto Alegre,70,2,1,1,8,1,1,520,1900,378,28,2826
Porto Alegre,440,3,3,3,8,0,0,100,10500,84,154,10840
Porto Alegre,55,2,1,0,3,0,0,290,1195,210,18,1713
Porto Alegre,103,3,1,3,0,1,1,0,2200,670,40,2910
Porto Alegre,70,3,1,1,9,0,0,325,1800,0,27,2152
Porto Alegre,150,3,3,0,2,0,1,1140,4740,290,70,6240
Porto Alegre,92,2,2,1,8,0,1,800,1900,120,28,2848
Porto Alegre,90,4,2,1,3,0,0,400,2142,212,32,2786
Porto Alegre,64,1,1,1,6,1,0,400,1500,400,22,2322
Porto Alegre,65,2,1,1,2,1,0,135,1400,22,21,1578
Porto Alegre,75,2,2,1,3,1,1,583,2100,68,31,2782
Porto Alegre,93,2,1,0,4,0,0,645,800,86,12,1543
Porto Alegre,160,2,3,2,0,1,1,800,5200,100,93,6193
Porto Alegre,129,3,3,0,2,1,0,1800,3800,225,56,5881
Porto Alegre,75,3,1,0,3,1,0,400,1080,22,16,1518
Porto Alegre,75,2,1,0,10,1,1,282,1020,150,15,1467
Porto Alegre,30,1,1,1,1,0,1,0,1330,0,20,1350
Porto Alegre,125,3,2,2,3,1,1,1000,7700,292,113,9105
Porto Alegre,38,1,1,1,9,1,0,350,2500,42,37,2929
Porto Alegre,67,1,1,0,2,1,0,220,950,25,14,1209
Porto Alegre,50,1,1,0,10,1,0,250,1350,0,20,1620
Porto Alegre,50,1,1,0,1,1,0,190,990,10,15,1205
Porto Alegre,67,2,1,1,8,1,0,500,1550,77,23,2150
Porto Alegre,60,2,1,1,3,1,0,435,920,30,14,1399
Porto Alegre,66,2,1,1,1,1,0,270,1000,38,15,1323
Porto Alegre,100,3,3,1,5,0,0,700,3500,84,52,4336
Porto Alegre,47,1,1,1,1,0,1,400,2200,0,33,2633
Porto Alegre,35,1,1,0,2,1,0,120,1170,92,18,1400
Porto Alegre,75,3,2,1,2,1,0,240,1500,63,22,1825
Porto Alegre,35,1,1,0,1,1,0,120,1170,92,18,1400
Porto Alegre,93,3,1,0,1,0,0,644,2400,143,36,3223
Porto Alegre,52,2,1,1,4,0,0,450,900,0,14,1364
Porto Alegre,68,3,2,1,4,1,1,586,2200,56,33,2875
Porto Alegre,114,3,1,0,3,1,0,210,1700,75,25,2010
Porto Alegre,90,2,2,1,2,1,0,300,1900,84,28,2312
Porto Alegre,36,1,1,1,4,1,0,350,650,9,10,1019
Porto Alegre,700,8,8,4,0,1,0,0,12000,0,214,12210
Porto Alegre,77,2,2,2,4,1,0,450,2000,0,30,2480
Porto Alegre,110,4,1,1,3,1,0,600,2200,2500,33,5333
Porto Alegre,26,1,1,0,1,1,0,250,800,12,12,1074
Porto Alegre,69,2,2,1,9,1,0,380,2100,75,31,2586
Porto Alegre,48,1,1,0,4,1,0,250,750,21,11,1032
Porto Alegre,25,1,1,0,3,1,0,143,2000,26,30,2199
Porto Alegre,115,3,2,2,4,1,0,1264,4500,166,66,5996
Porto Alegre,42,1,1,1,1,1,1,650,2400,81,36,3167
Porto Alegre,71,2,1,0,0,1,0,280,1600,34,24,1938
Porto Alegre,70,2,1,0,3,1,0,350,1500,49,20,1919
Porto Alegre,78,2,1,0,2,1,0,280,1380,32,21,1713
Porto Alegre,50,2,1,0,0,0,0,0,750,0,11,761
Porto Alegre,96,3,1,0,2,1,0,300,1000,42,15,1357
Porto Alegre,70,3,2,0,2,1,1,300,2240,59,33,2632
Porto Alegre,69,3,1,1,5,1,0,450,1100,75,17,1642
Porto Alegre,42,1,2,1,6,1,0,500,2000,0,30,2530
Porto Alegre,44,1,1,0,1,0,0,210,950,33,14,1207
Porto Alegre,100,2,1,1,3,1,1,490,3400,172,50,4112
Porto Alegre,272,3,4,3,0,0,0,0,3990,187,71,4248
Porto Alegre,48,1,1,0,2,1,0,220,900,22,14,1156
Porto Alegre,71,2,2,1,2,1,0,341,892,59,14,1306
Porto Alegre,330,3,4,2,0,1,1,630,9000,375,160,10170
Porto Alegre,100,3,1,1,3,1,0,580,1240,69,19,1908
Porto Alegre,68,2,1,1,5,1,0,600,800,500,12,1912
Porto Alegre,46,1,1,1,3,1,0,100,1100,100,17,1317
Porto Alegre,60,2,1,1,4,1,0,150,1000,63,15,1228
Porto Alegre,45,1,1,1,6,1,0,195,1800,0,27,2022
Porto Alegre,72,3,1,1,2,1,1,531,1599,128,24,2282
Porto Alegre,30,1,1,0,11,1,0,260,1300,34,19,1613
Porto Alegre,67,2,2,1,8,1,0,300,1700,0,25,2025
Porto Alegre,41,1,1,0,13,1,0,500,2300,42,34,2876
Porto Alegre,116,4,3,1,3,1,1,450,2700,64,40,3254
Porto Alegre,45,1,1,1,9,0,1,1080,3300,117,49,4546
Porto Alegre,37,1,1,0,6,1,1,430,2220,84,33,2767
Porto Alegre,115,3,3,1,6,1,0,450,3250,200,48,3948
Porto Alegre,47,1,1,1,1,0,1,400,2200,0,33,2633
Porto Alegre,75,3,2,2,8,1,0,500,1700,75,25,2300
Porto Alegre,43,1,1,1,12,0,1,350,2200,42,33,2625
Porto Alegre,42,1,1,1,2,0,0,280,800,280,12,1372
Porto Alegre,23,1,1,1,5,0,0,170,1100,34,17,1321
Porto Alegre,45,2,1,0,1,1,0,0,1000,0,15,1015
Porto Alegre,40,2,1,1,4,0,0,270,702,0,11,983
Porto Alegre,480,5,4,7,0,1,0,0,3600,38,64,3702
Porto Alegre,80,3,2,0,7,1,1,910,2000,123,30,3063
Porto Alegre,350,3,3,3,0,1,0,0,15000,667,267,15930
Porto Alegre,43,1,1,1,14,1,0,1100,1800,67,27,2994
Porto Alegre,47,1,1,1,1,0,1,400,2200,0,33,2633
Porto Alegre,190,4,3,1,0,1,1,0,6450,117,85,6652
Porto Alegre,80,1,1,0,0,1,0,0,800,40,15,855
Porto Alegre,600,5,7,5,0,1,0,0,7000,834,125,7959
Porto Alegre,135,4,4,1,6,1,1,1300,3200,300,47,4847
Porto Alegre,121,3,2,2,2,1,0,720,2650,135,39,3544
Porto Alegre,44,1,1,0,3,1,0,160,940,13,14,1127
Porto Alegre,107,3,3,2,6,1,0,1200,4270,250,63,5783
Porto Alegre,80,3,2,2,2,1,0,650,2350,100,35,3135
Porto Alegre,40,1,1,1,9,0,1,1300,1200,68,18,2586
Porto Alegre,45,1,1,1,3,1,0,367,1020,21,15,1423
Porto Alegre,140,3,2,2,0,1,0,0,4000,142,72,4214
Porto Alegre,60,1,1,0,6,1,1,300,1390,34,21,1745
Porto Alegre,47,1,1,1,1,0,1,400,2200,0,33,2633
Porto Alegre,140,2,3,2,7,1,1,1000,3000,113,44,4157
Porto Alegre,18,1,1,0,3,0,1,370,1090,0,16,1476
Porto Alegre,100,3,2,2,2,1,1,900,2455,125,36,3516
Porto Alegre,40,1,1,0,2,1,0,230,700,9,11,950
Porto Alegre,400,4,2,2,15,1,1,2250,6300,500,92,9142
Porto Alegre,220,3,2,2,15,1,0,842,2400,117,36,3395
Porto Alegre,40,1,1,0,1,1,0,330,1200,159,18,1707
Porto Alegre,160,3,2,3,4,1,1,850,3300,220,49,4419
Porto Alegre,63,2,1,1,5,0,1,402,1478,24,22,1926
