city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,rent_amount,property_tax,fire_insurance,total
Rio de Janeiro,45,1,1,0,11,1,0,470,1100,0,15,1585
Rio de Janeiro,26,1,1,0,2,1,1,380,2300,61,30,2771
Rio de Janeiro,70,2,2,1,2,1,0,650,1000,45,13,1708
Rio de Janeiro,60,2,1,1,3,1,0,150,1800,0,24,1974
Rio de Janeiro,131,3,2,2,3,1,0,2800,10000,500,129,13430
Rio de Janeiro,38,1,1,0,2,1,1,700,1850,150,24,2724
Rio de Janeiro,38,1,1,0,4,0,1,877,2280,123,30,3310
Rio de Janeiro,60,1,1,0,1,1,0,350,1000,0,13,1363
Rio de Janeiro,65,1,1,1,3,1,0,780,2500,241,33,3554
Rio de Janeiro,105,2,1,0,2,1,0,400,1250,55,17,1722
Rio de Janeiro,79,3,2,0,9,0,1,781,3500,183,46,4510
Rio de Janeiro,45,1,1,0,4,1,0,480,980,0,13,1473
Rio de Janeiro,36,1,1,0,6,1,0,700,590,244,8,1542
Rio de Janeiro,30,1,1,0,20,0,0,0,1000,0,13,1013
Rio de Janeiro,53,2,2,1,7,1,0,950,1100,60,15,2125
Rio de Janeiro,45,1,1,0,11,0,0,340,1000,0,13,1353
Rio de Janeiro,65,2,1,1,3,1,0,800,1100,0,15,1915
Rio de Janeiro,70,2,2,0,7,0,1,750,6100,150,79,7079
Rio de Janeiro,100,3,2,1,6,1,0,1005,1850,85,24,2964
Rio de Janeiro,52,1,1,0,12,0,1,750,2500,117,33,3400
Rio de Janeiro,148,3,2,2,1,1,0,1422,4000,279,52,5753
Rio de Janeiro,80,2,1,0,10,0,0,700,1000,98,13,1811
Rio de Janeiro,25,1,1,0,1,1,1,500,1400,26,19,1945
Rio de Janeiro,36,1,1,0,7,1,0,520,750,51,10,1331
Rio de Janeiro,70,1,2,0,0,0,0,0,1200,0,19,1219
Rio de Janeiro,140,3,2,1,5,1,1,1585,1290,330,17,3222
Rio de Janeiro,240,3,2,1,5,1,1,1900,8000,459,104,10460
Rio de Janeiro,169,3,2,1,7,1,0,1300,2700,308,35,4343
Rio de Janeiro,180,3,2,2,10,0,0,2000,7000,100,91,9191
Rio de Janeiro,71,3,2,0,1,0,0,300,1450,8,19,1777
Rio de Janeiro,74,3,1,0,0,1,0,0,1600,40,25,1665
Rio de Janeiro,77,2,2,1,21,1,0,932,1950,137,26,3045
Rio de Janeiro,80,2,1,0,8,1,0,900,1300,220,17,2437
Rio de Janeiro,75,2,2,1,8,1,0,900,2500,273,33,3706
Rio de Janeiro,120,3,2,0,3,1,0,1333,3500,259,46,5138
Rio de Janeiro,28,1,1,0,12,1,0,600,1230,50,16,1896
Rio de Janeiro,126,2,2,1,2,1,0,1949,3500,312,46,5807
Rio de Janeiro,40,1,1,0,9,1,0,300,1505,25,20,1850
Rio de Janeiro,100,4,4,1,0,1,1,1350,4350,0,57,5757
Rio de Janeiro,23,1,1,0,4,0,0,550,1500,0,20,2070
Rio de Janeiro,66,2,1,1,5,1,0,800,1560,88,21,2469
Rio de Janeiro,81,3,1,1,7,1,0,725,1500,49,20,2294
Rio de Janeiro,30,1,1,0,11,1,0,500,1720,0,23,2243
Rio de Janeiro,30,1,1,1,3,1,0,0,500,0,7,507
Rio de Janeiro,266,4,4,2,4,1,0,1704,4850,659,63,7276
Rio de Janeiro,78,2,2,1,2,1,0,180,1650,0,26,1856
Rio de Janeiro,130,3,2,0,6,1,0,1350,2700,300,35,4385
Rio de Janeiro,80,2,1,0,2,1,0,270,2850,173,37,3330
Rio de Janeiro,110,3,1,1,8,1,0,1055,1820,124,24,3023
Rio de Janeiro,77,2,1,0,5,1,0,705,1200,59,16,1980
Rio de Janeiro,50,1,1,0,2,1,1,532,1700,77,22,2331
Rio de Janeiro,76,2,2,1,9,1,1,1400,3360,203,44,5007
Rio de Janeiro,180,3,3,0,0,1,0,20,2500,170,39,2729
Rio de Janeiro,100,3,1,2,1,1,0,1890,4500,213,58,6661
Rio de Janeiro,50,2,1,1,5,1,1,470,1550,13,20,2053
Rio de Janeiro,50,2,1,0,5,1,1,460,1800,50,24,2334
Rio de Janeiro,80,2,2,0,3,1,0,450,1275,0,17,1742
Rio de Janeiro,38,1,1,1,3,1,0,423,1450,0,19,1892
Rio de Janeiro,119,3,3,2,7,1,0,1200,3000,129,39,4368
Rio de Janeiro,152,4,2,1,7,1,1,1944,3500,357,46,5847
Rio de Janeiro,120,3,3,2,6,1,0,1316,3000,504,39,4859
Rio de Janeiro,600,7,6,2,0,0,1,0,9000,1084,138,10220
Rio de Janeiro,200,4,5,3,0,1,0,0,6200,155,95,6450
Rio de Janeiro,60,2,1,1,3,0,0,530,1230,88,16,1864
Rio de Janeiro,145,3,2,1,3,1,0,3300,9000,700,116,13120
Rio de Janeiro,25,1,1,0,0,1,0,50,700,0,10,760
Rio de Janeiro,89,2,2,1,2,1,0,800,2900,148,38,3886
Rio de Janeiro,179,4,2,0,9,1,0,1600,3040,484,40,5164
Rio de Janeiro,84,3,1,0,1,0,0,900,3100,209,40,4249
Rio de Janeiro,110,3,2,1,8,1,0,1488,2500,190,33,4211
Rio de Janeiro,105,3,2,1,4,1,0,1590,2500,258,33,4381
Rio de Janeiro,80,2,2,1,8,1,0,760,2500,300,33,3593
Rio de Janeiro,30,1,1,0,14,1,1,706,1100,133,15,1954
Rio de Janeiro,100,3,2,1,7,0,0,1100,3000,190,39,4329
Rio de Janeiro,40,1,2,0,7,1,0,500,1800,53,24,2377
Rio de Janeiro,80,2,3,1,12,1,1,850,4500,0,58,5408
Rio de Janeiro,50,1,1,0,0,1,0,0,1850,0,24,1874
Rio de Janeiro,110,3,3,0,0,1,0,200,2400,57,37,2694
Rio de Janeiro,210,4,5,2,2,1,0,2300,8000,850,104,11250
Rio de Janeiro,189,3,2,0,3,1,0,1371,4500,452,58,6381
Rio de Janeiro,64,2,1,1,4,1,0,650,2700,120,35,3505
Rio de Janeiro,180,4,5,3,4,1,0,1200,10000,725,129,12050
Rio de Janeiro,85,2,1,0,1,1,0,460,1700,58,22,2240
Rio de Janeiro,25,1,1,0,2,1,0,250,540,0,7,797
Rio de Janeiro,85,2,2,1,2,1,0,1140,3600,363,47,5150
Rio de Janeiro,480,5,6,4,3,1,0,3236,8000,1600,104,12940
Rio de Janeiro,80,2,1,0,9,1,0,500,1600,158,21,2279
Rio de Janeiro,100,3,1,1,1,1,0,1700,3000,250,39,4989
Rio de Janeiro,90,3,2,0,1,0,0,0,2000,0,31,2031
Rio de Janeiro,30,1,1,0,9,1,1,550,1854,0,11,2415
Rio de Janeiro,130,4,2,1,2,0,1,700,3300,145,43,4188
Rio de Janeiro,45,1,1,0,4,0,1,450,4500,80,58,5088
Rio de Janeiro,95,2,2,1,11,1,0,1024,3000,28120,39,32180
Rio de Janeiro,30,1,1,0,6,0,0,500,700,0,10,1210
Rio de Janeiro,95,3,2,1,3,1,0,1000,2245,268,29,3542
Rio de Janeiro,46,2,1,0,9,0,0,550,820,0,11,1381
Rio de Janeiro,97,3,2,0,5,1,0,900,2734,270,36,3940
Rio de Janeiro,30,1,1,0,2,0,0,350,1140,0,15,1505
Rio de Janeiro,333,5,4,3,5,1,0,2100,7000,1000,91,10190
Rio de Janeiro,120,3,2,2,1,1,1,1790,5500,509,71,7870
Rio de Janeiro,67,2,1,0,4,1,0,810,1529,80,17,2436
Rio de Janeiro,60,1,1,0,5,1,0,500,750,100,10,1360
Rio de Janeiro,70,2,1,1,5,1,1,843,1100,84,15,2042
Rio de Janeiro,86,2,2,1,1,0,1,1500,5500,375,71,7446
Rio de Janeiro,185,3,2,1,3,1,0,2488,6900,0,89,9477
Rio de Janeiro,90,3,2,1,2,0,1,1000,3800,310,49,5159
Rio de Janeiro,32,1,1,0,8,1,0,574,1400,66,19,2059
Rio de Janeiro,153,3,2,1,2,1,0,1500,2550,157,33,4240
Rio de Janeiro,120,3,2,1,2,1,0,1260,2200,0,29,3489
Rio de Janeiro,125,3,2,1,5,1,1,1460,3500,295,46,5301
Rio de Janeiro,28,1,1,0,1,1,0,450,1870,0,25,2345
Rio de Janeiro,71,2,2,1,12,1,1,1170,3500,190,46,4906
Rio de Janeiro,58,2,2,1,3,1,0,745,1200,44,16,2005
Rio de Janeiro,85,2,1,0,8,1,1,1500,2975,134,39,4648
Rio de Janeiro,30,1,1,0,8,1,1,500,2000,45,26,2571
Rio de Janeiro,61,2,1,0,3,1,0,640,1297,21,17,1975
Rio de Janeiro,120,3,3,2,5,1,1,1100,2800,150,37,4087
Rio de Janeiro,72,1,2,1,6,1,0,580,2000,0,26,2606
Rio de Janeiro,70,2,1,0,2,1,1,250,2000,7,26,2283
Rio de Janeiro,80,2,2,0,6,1,0,650,2500,0,33,3183
Rio de Janeiro,65,1,1,0,0,1,0,300,1800,30,24,2154
Rio de Janeiro,100,2,2,3,12,0,0,1470,3478,180,45,5173
Rio de Janeiro,28,1,1,0,3,1,1,609,1189,0,16,1814
Rio de Janeiro,60,2,1,0,11,0,1,600,1650,0,22,2272
Rio de Janeiro,250,5,3,1,0,1,0,500,4000,100,61,4661
Rio de Janeiro,156,4,3,2,4,1,0,1350,3900,600,51,5901
Rio de Janeiro,60,1,1,0,3,1,0,520,1580,0,21,2121
Rio de Janeiro,103,3,2,0,4,1,0,812,2750,200,36,3798
Rio de Janeiro,70,2,2,1,1,1,1,950,3500,225,46,4721
Rio de Janeiro,65,2,1,0,1,0,0,560,1600,67,21,2248
Rio de Janeiro,37,1,1,0,8,0,1,700,1400,209,19,2328
Rio de Janeiro,97,2,2,1,7,1,0,1770,4400,334,57,6561
Rio de Janeiro,130,3,2,1,9,1,0,1350,4500,209,58,6117
Rio de Janeiro,189,3,2,2,9,1,0,2500,8500,489,110,11600
Rio de Janeiro,330,4,4,2,21,1,0,1300,15000,1084,110,17490
Rio de Janeiro,110,3,2,0,10,0,1,1260,2950,303,39,4552
Rio de Janeiro,26,1,1,0,2,0,0,50,1500,59,20,1629
Rio de Janeiro,168,3,2,0,1,1,0,1000,3700,417,48,5165
Rio de Janeiro,69,2,1,1,9,1,1,500,1370,56,18,1944
Rio de Janeiro,112,3,2,0,7,1,0,1344,3900,271,51,5566
Rio de Janeiro,400,3,1,1,0,1,1,0,7650,666,117,8433
Rio de Janeiro,70,1,1,1,4,1,0,1065,3500,255,46,4866
Rio de Janeiro,60,1,1,0,2,0,0,600,2300,140,30,3070
Rio de Janeiro,90,3,2,1,9,1,0,700,2050,60,27,2837
Rio de Janeiro,160,3,2,1,11,1,0,1860,4700,275,61,6896
Rio de Janeiro,90,2,2,1,4,1,0,1660,1039,350,14,3063
Rio de Janeiro,40,1,2,0,7,1,0,500,1800,53,24,2377
Rio de Janeiro,60,2,1,0,1,1,1,615,3000,84,39,3738
Rio de Janeiro,30,1,1,0,12,1,0,0,1000,50,13,1063
Rio de Janeiro,75,3,2,0,8,1,0,800,1615,124,12,2551
Rio de Janeiro,78,3,3,1,2,1,0,930,2850,206,37,4023
Rio de Janeiro,75,4,1,0,2,1,0,800,2200,34,29,3063
Rio de Janeiro,50,1,1,1,6,1,1,750,2000,0,10,2760
Rio de Janeiro,42,1,1,0,8,0,1,900,1920,34,25,2879
Rio de Janeiro,120,3,2,0,6,1,0,650,2490,105,33,3278
Rio de Janeiro,250,3,2,2,0,1,0,0,12000,542,183,12730
Rio de Janeiro,70,2,1,1,9,1,0,650,2500,105,33,3288
Rio de Janeiro,152,2,2,1,3,1,0,1100,1500,342,20,2962
Rio de Janeiro,70,2,2,0,5,0,0,410,2100,13,28,2551
Rio de Janeiro,55,2,1,1,3,1,0,670,680,125,9,1484
Rio de Janeiro,60,2,1,1,1,0,0,800,1500,55,20,2375
Rio de Janeiro,60,2,1,1,2,1,0,550,1200,55,16,1821
Rio de Janeiro,130,3,2,2,0,1,0,0,3000,167,46,3213
Rio de Janeiro,57,2,2,1,9,1,0,1080,1800,281,24,3185
Rio de Janeiro,70,2,2,1,0,1,0,200,1900,55,29,2184
Rio de Janeiro,100,3,2,1,8,1,1,1600,4000,184,52,5836
Rio de Janeiro,25,1,1,0,3,0,0,328,1900,0,25,2253
Rio de Janeiro,86,2,2,2,2,1,0,700,1200,8,16,1924
Rio de Janeiro,86,2,2,2,2,1,0,700,1200,8,16,1924
Rio de Janeiro,100,2,2,1,21,0,0,1230,2000,13,26,3269
Rio de Janeiro,30,1,1,0,10,1,1,340,1386,34,18,1778
Rio de Janeiro,70,2,1,1,7,1,0,729,900,122,12,1763
Rio de Janeiro,200,2,1,0,0,1,0,0,3000,0,46,3046
Rio de Janeiro,160,3,2,1,7,1,0,2305,2300,205,30,4840
Rio de Janeiro,350,3,2,3,0,1,0,0,15000,834,229,16060
Rio de Janeiro,105,3,2,1,2,1,0,1200,1750,147,23,3120
Rio de Janeiro,105,3,2,1,5,1,0,1350,3700,380,28,5458
Rio de Janeiro,344,4,3,2,16,1,1,2414,3612,419,47,6492
Rio de Janeiro,50,2,1,0,5,1,1,460,1800,50,24,2334
Rio de Janeiro,38,1,1,1,3,1,0,423,1450,0,19,1892
Rio de Janeiro,50,2,1,1,5,1,1,470,1550,13,20,2053
Rio de Janeiro,93,2,1,1,7,1,1,1200,5500,317,71,7088
Rio de Janeiro,67,1,1,1,11,1,0,508,800,123,11,1442
Rio de Janeiro,80,2,2,1,9,0,1,3908,5000,380,65,9353
Rio de Janeiro,25,1,1,0,2,1,1,530,1900,350,25,2805
Rio de Janeiro,120,3,2,0,5,1,1,980,1800,162,24,2966
Rio de Janeiro,64,2,1,0,6,0,0,950,3500,125,46,4621
Rio de Janeiro,64,2,1,1,1,1,1,2244,1900,258,25,4427
Rio de Janeiro,159,3,2,2,12,1,0,1350,1900,650,25,3925
Rio de Janeiro,35,1,1,0,1,1,1,0,1850,74,24,1948
Rio de Janeiro,36,1,1,0,4,0,1,1,1627,1,21,1650
Rio de Janeiro,75,2,1,1,4,1,1,500,1360,33,18,1911
Rio de Janeiro,124,3,2,2,8,0,1,1250,5400,250,70,6970
Rio de Janeiro,95,2,2,0,5,1,0,900,1700,141,22,2763
Rio de Janeiro,70,1,1,1,3,1,1,750,2000,250,26,3026
Rio de Janeiro,90,2,2,1,4,0,0,900,2700,105,35,3740
Rio de Janeiro,50,1,1,0,1,1,1,250,750,0,10,1010
Rio de Janeiro,140,3,2,2,7,1,1,2320,7400,543,96,10360
Rio de Janeiro,102,3,2,1,4,1,0,1600,5000,38,65,6703
Rio de Janeiro,125,4,4,2,8,1,0,1600,6130,217,79,8026
Rio de Janeiro,91,2,2,1,14,1,1,5197,9800,620,127,15740
Rio de Janeiro,83,2,1,1,4,1,0,850,2330,74,31,3285
Rio de Janeiro,62,2,1,0,3,1,0,605,1200,197,16,2018
Rio de Janeiro,44,1,1,0,3,1,0,505,2350,67,31,2953
Rio de Janeiro,60,2,1,1,8,1,0,355,500,47,7,909
Rio de Janeiro,150,3,2,1,12,1,1,1100,4200,234,55,5589
Rio de Janeiro,100,3,2,1,12,1,0,700,1920,217,25,2862
Rio de Janeiro,250,4,3,2,6,1,0,2870,5300,852,69,9091
Rio de Janeiro,160,3,2,1,2,1,0,2000,4000,417,52,6469
Rio de Janeiro,110,3,2,1,7,1,0,1250,2500,309,33,4092
Rio de Janeiro,26,1,1,0,1,1,0,0,2100,167,28,2295
Rio de Janeiro,160,3,2,1,1,1,0,2300,3150,3700,41,9191
Rio de Janeiro,82,2,2,0,2,1,0,1296,3000,232,39,4567
Rio de Janeiro,150,4,3,2,0,1,0,0,5000,717,77,5794
Rio de Janeiro,46,1,1,0,3,1,0,650,2350,131,31,3162
Rio de Janeiro,32,1,1,0,10,1,0,360,1430,62,19,1871
Rio de Janeiro,72,2,1,1,3,1,0,300,800,15,11,1126
Rio de Janeiro,65,1,1,0,4,1,0,350,2200,30,29,2609
Rio de Janeiro,500,5,5,2,11,1,1,2500,8000,459,104,11060
Rio de Janeiro,85,2,3,0,1,1,0,0,1940,167,25,2132
Rio de Janeiro,42,1,1,0,8,1,0,500,1300,42,17,1859
Rio de Janeiro,100,2,3,0,12,1,0,800,2662,373,35,3870
Rio de Janeiro,80,2,2,1,4,1,0,1090,2500,119,33,3742
Rio de Janeiro,350,4,4,2,14,1,1,1980,9000,833,116,11930
Rio de Janeiro,70,3,2,0,1,1,0,0,1500,50,20,1570
Rio de Janeiro,50,1,1,0,1,0,1,400,2960,200,39,3599
Rio de Janeiro,47,2,1,1,5,1,0,513,1000,0,13,1526
Rio de Janeiro,53,1,1,0,7,1,0,1,1700,74,22,1797
Rio de Janeiro,500,2,5,5,0,0,0,0,1810,54,28,1892
Rio de Janeiro,87,2,2,1,8,1,0,1110,3500,249,46,4905
Rio de Janeiro,86,3,2,1,7,1,1,1300,3300,228,43,4871
Rio de Janeiro,30,1,1,1,2,1,0,600,900,60,12,1572
Rio de Janeiro,80,2,2,1,7,1,1,3985,5000,395,65,9445
Rio de Janeiro,154,4,5,2,3,1,1,3756,10000,750,129,14640
Rio de Janeiro,180,3,3,1,2,1,0,2000,2910,459,38,5407
Rio de Janeiro,120,3,2,1,8,1,1,1300,4500,219,58,6077
Rio de Janeiro,25,1,1,0,6,0,1,478,2718,17,36,3249
Rio de Janeiro,140,3,2,1,3,1,0,1100,2200,95,29,3424
Rio de Janeiro,160,3,2,1,5,1,0,1815,3000,256,39,5110
Rio de Janeiro,62,2,1,0,5,1,0,997,3000,212,39,4248
Rio de Janeiro,65,1,1,0,0,1,0,300,1800,30,24,2154
Rio de Janeiro,46,1,1,0,5,1,1,380,1200,196,16,1792
Rio de Janeiro,270,4,3,1,10,0,0,2000,4000,1000,52,7052
Rio de Janeiro,115,2,2,1,5,0,1,2500,8500,625,110,11740
Rio de Janeiro,70,3,1,1,7,1,0,680,1200,71,16,1967
Rio de Janeiro,65,2,1,0,2,0,1,970,2950,192,39,4151
Rio de Janeiro,28,1,1,0,5,1,0,320,1300,42,17,1679
Rio de Janeiro,100,3,2,1,2,1,0,1735,3000,324,39,5098
Rio de Janeiro,30,1,1,0,2,1,1,433,1380,0,18,1831
Rio de Janeiro,49,1,1,0,4,1,1,550,2190,155,29,2924
Rio de Janeiro,86,3,2,1,9,1,0,1365,2630,201,34,4230
Rio de Janeiro,45,1,1,0,9,0,1,580,2500,75,33,3188
Rio de Janeiro,85,2,1,0,8,1,0,800,3420,209,45,4474
Rio de Janeiro,81,2,1,0,6,1,0,800,1600,90,21,2511
Rio de Janeiro,20,1,1,0,10,1,1,214,2150,0,28,2392
Rio de Janeiro,177,3,3,4,2,1,0,2700,6900,509,89,10200
Rio de Janeiro,60,2,1,0,7,1,0,528,1100,86,15,1729
Rio de Janeiro,93,3,2,2,10,1,1,1342,4950,286,64,6642
Rio de Janeiro,108,3,2,1,3,1,1,1340,5200,252,68,6860
Rio de Janeiro,82,2,2,1,1,1,1,1000,1950,79,26,3055
Rio de Janeiro,480,4,7,3,14,0,1,2800,6500,115,84,9499
Rio de Janeiro,170,3,1,1,10,0,0,2888,5000,5404,65,13360
Rio de Janeiro,20,1,1,0,4,0,0,400,720,50,10,1180
Rio de Janeiro,300,3,4,1,11,1,0,2860,8300,917,107,12180
Rio de Janeiro,120,2,3,2,10,1,0,1339,1935,81,25,3380
Rio de Janeiro,40,1,1,0,12,1,1,700,5000,72,65,5837
Rio de Janeiro,80,2,1,1,14,1,0,1009,680,48,9,1746
Rio de Janeiro,82,2,2,1,5,1,0,820,2000,102,26,2948
Rio de Janeiro,150,2,1,0,2,1,0,450,1500,180,20,2150
Rio de Janeiro,230,3,3,1,8,1,1,1800,10500,300,136,12740
Rio de Janeiro,68,2,2,0,1,1,0,851,1830,92,24,2797
Rio de Janeiro,15,1,1,0,0,1,0,50,700,0,10,760
Rio de Janeiro,80,2,2,0,4,1,0,800,4100,165,53,5118
Rio de Janeiro,84,2,1,0,2,1,0,420,1700,85,22,2227
Rio de Janeiro,280,3,3,1,4,1,0,1400,2190,14,29,3633
Rio de Janeiro,80,3,2,2,11,1,0,1412,1358,213,18,3001
Rio de Janeiro,90,3,2,0,3,1,0,1330,1300,120,17,2767
Rio de Janeiro,65,2,2,0,2,1,1,720,1500,60,20,2300
Rio de Janeiro,30,1,1,0,0,0,0,400,900,100,12,1412
Rio de Janeiro,45,2,1,0,5,1,0,400,700,15,10,1125
Rio de Janeiro,44,2,1,0,4,1,0,385,2650,82,35,3152
Rio de Janeiro,190,4,3,1,4,1,0,1570,3500,506,46,5622
Rio de Janeiro,90,2,2,0,10,1,1,1900,3500,255,46,5701
Rio de Janeiro,80,2,2,1,4,1,0,1000,3060,181,40,4281
Rio de Janeiro,140,3,3,0,4,1,0,1700,3800,359,49,5908
Rio de Janeiro,160,3,1,0,3,0,0,2450,4100,474,53,7077
Rio de Janeiro,100,3,2,0,8,0,1,1600,5000,234,65,6899
Rio de Janeiro,180,4,3,1,8,0,1,2900,12850,1250,166,17170
Rio de Janeiro,50,1,1,0,4,1,0,450,850,3,11,1314
Rio de Janeiro,280,3,3,3,6,1,0,2500,4000,990,52,7542
Rio de Janeiro,85,2,1,0,9,1,1,900,7000,365,91,8356
Rio de Janeiro,18,1,1,0,1,0,0,0,900,0,12,912
Rio de Janeiro,60,2,2,1,2,0,0,592,1250,0,17,1859
Rio de Janeiro,40,1,1,0,3,1,0,480,1480,9,20,1989
Rio de Janeiro,84,3,1,1,1,1,0,600,1550,57,20,2227
Rio de Janeiro,76,3,2,1,4,1,0,571,1800,65,24,2460
Rio de Janeiro,65,2,1,1,4,1,0,677,1100,59,15,1851
Rio de Janeiro,78,2,1,1,8,1,0,999,1275,125,17,2416
Rio de Janeiro,63,2,2,0,2,1,0,1014,1200,51,16,2281
Rio de Janeiro,45,1,1,0,4,0,1,603,2000,96,26,2725
Rio de Janeiro,160,2,3,1,14,1,0,1486,1800,323,24,3633
Rio de Janeiro,230,3,3,2,3,1,0,2100,9000,1000,116,12220
Rio de Janeiro,90,2,3,1,3,0,1,1200,2960,265,39,4464
Rio de Janeiro,140,3,2,1,1,1,0,1000,3500,20,46,4566
Rio de Janeiro,105,3,2,1,6,1,0,1881,3200,184,42,5307
Rio de Janeiro,137,3,3,1,1,1,1,1180,2900,214,38,4332
Rio de Janeiro,450,4,4,2,0,1,0,0,14000,1250,214,15460
Rio de Janeiro,53,2,1,0,5,1,0,643,1000,0,13,1656
Rio de Janeiro,70,2,1,0,6,0,0,655,2300,112,30,3097
Rio de Janeiro,52,1,1,0,3,1,1,650,3400,17,44,4111
Rio de Janeiro,439,13,4,3,0,1,0,0,15000,667,229,15900
Rio de Janeiro,60,2,2,1,12,1,0,840,1050,57,14,1961
Rio de Janeiro,107,3,2,2,4,1,0,1500,5000,317,65,6882
Rio de Janeiro,130,3,2,1,2,1,0,1272,2750,265,36,4323
Rio de Janeiro,60,2,1,1,10,1,0,594,810,80,11,1495
Rio de Janeiro,90,2,2,1,9,1,1,1105,2250,208,29,3592
Rio de Janeiro,400,3,4,2,12,1,0,3800,15000,1834,194,20830
Rio de Janeiro,40,1,1,0,2,1,1,450,2950,97,39,3536
Rio de Janeiro,98,3,2,0,13,1,0,1040,3390,239,44,4713
Rio de Janeiro,25,1,1,0,3,0,0,590,1336,63,18,2007
Rio de Janeiro,82,4,3,1,10,1,0,920,4800,167,62,5949
Rio de Janeiro,60,1,1,1,15,1,1,2000,3900,167,51,6118
Rio de Janeiro,24,1,1,0,10,1,0,587,1412,25,19,2043
Rio de Janeiro,46,2,1,0,1,1,0,352,1400,0,19,1771
Rio de Janeiro,125,4,2,2,1,0,0,1676,4500,40,58,6274
Rio de Janeiro,180,4,2,1,2,1,1,1955,6000,633,78,8666
Rio de Janeiro,60,1,1,1,12,0,1,1862,2400,123,10,4395
Rio de Janeiro,250,5,2,5,0,1,0,0,4675,270,72,5017
Rio de Janeiro,140,3,2,2,3,1,0,1900,5500,546,71,8017
Rio de Janeiro,75,2,1,0,0,0,0,0,2000,34,18,2052
Rio de Janeiro,120,3,1,0,3,0,1,1250,3300,238,43,4831
Rio de Janeiro,92,2,2,0,2,1,1,700,3000,195,39,3934
Rio de Janeiro,98,2,1,0,11,1,0,701,2186,146,29,3062
Rio de Janeiro,75,3,1,0,3,1,0,545,1800,21,24,2390
Rio de Janeiro,86,2,2,2,3,1,1,585,1500,116,20,2221
Rio de Janeiro,78,2,1,1,6,1,0,557,1050,84,14,1705
Rio de Janeiro,195,4,1,0,0,1,0,0,2990,156,46,3192
Rio de Janeiro,52,1,1,0,1,0,1,850,1850,56,24,2780
Rio de Janeiro,60,1,1,0,9,1,0,649,3100,100,40,3889
Rio de Janeiro,15,1,1,0,0,1,0,0,700,0,10,710
Rio de Janeiro,120,3,3,0,5,1,1,600,5500,167,71,6338
Rio de Janeiro,140,3,2,1,7,1,0,1400,4200,250,55,5905
Rio de Janeiro,64,3,2,0,10,1,0,700,1300,251,17,2268
Rio de Janeiro,25,1,1,0,0,1,0,50,700,0,10,760
Rio de Janeiro,60,2,1,1,8,0,0,560,1000,500,13,2073
Rio de Janeiro,30,1,1,1,2,1,0,570,850,70,11,1501
Rio de Janeiro,200,3,4,2,11,1,1,2100,8000,600,104,10800
Rio de Janeiro,70,2,1,0,3,0,0,800,1100,42,15,1957
Rio de Janeiro,160,2,2,2,1,1,1,2400,7500,250,97,10250
Rio de Janeiro,15,1,1,0,0,1,0,50,700,0,10,760
Rio de Janeiro,50,1,1,0,1,1,0,640,1428,81,6,2155
Rio de Janeiro,36,1,1,0,5,1,0,487,2500,55,33,3075
Rio de Janeiro,140,3,2,2,1,1,0,1800,5700,579,74,8153
Rio de Janeiro,50,1,1,1,2,1,0,1060,1500,323,20,2903
Rio de Janeiro,30,1,1,0,4,0,1,380,2200,59,29,2668
Rio de Janeiro,100,3,1,1,0,1,0,495,1700,17,22,2234
Rio de Janeiro,450,4,5,1,0,1,0,0,3300,417,51,3768
Rio de Janeiro,100,3,1,0,2,1,0,0,2000,209,26,2235
Rio de Janeiro,140,4,2,1,1,0,0,1700,6000,380,78,8158
Rio de Janeiro,45,1,1,0,1,1,0,0,1200,78,16,1294
Rio de Janeiro,74,2,1,0,11,1,0,1154,1900,189,25,3268
Rio de Janeiro,30,1,1,0,8,0,1,445,1512,0,7,1964
Rio de Janeiro,290,4,3,1,6,1,0,2500,7000,459,91,10050
Rio de Janeiro,47,2,1,0,4,1,0,578,1500,0,20,2098
Rio de Janeiro,120,3,2,0,2,1,0,1300,3700,331,48,5379
Rio de Janeiro,130,3,3,2,3,1,1,2500,7000,500,91,10090
Rio de Janeiro,90,2,2,1,4,1,0,1090,900,144,12,2146
Rio de Janeiro,144,4,2,2,4,1,0,2000,3590,378,47,6015
Rio de Janeiro,170,3,1,1,10,1,1,600,2480,100,32,3212
Rio de Janeiro,65,2,1,1,7,1,0,750,1400,59,19,2228
Rio de Janeiro,15,1,1,0,0,1,0,50,700,0,10,760
Rio de Janeiro,23,1,1,0,8,0,0,569,2000,25,26,2620
Rio de Janeiro,70,2,2,1,4,1,0,1500,3460,332,45,5337
Rio de Janeiro,90,2,2,1,8,1,0,800,2156,90,9,3055
Rio de Janeiro,80,2,2,1,2,1,1,4100,7500,584,97,12280
Rio de Janeiro,50,1,1,0,2,0,0,800,800,26,11,1637
Rio de Janeiro,290,3,3,1,9,1,0,1600,5300,853,69,7822
Rio de Janeiro,115,2,2,2,1,1,0,900,3000,75,39,4014
Rio de Janeiro,130,3,1,0,4,1,0,1050,6800,193,28,8071
Rio de Janeiro,96,2,1,0,8,1,1,700,5000,181,65,5946
Rio de Janeiro,126,2,2,1,5,1,0,1800,7500,420,97,9817
Rio de Janeiro,83,2,3,2,4,1,1,3850,6000,1128,78,11060
Rio de Janeiro,87,3,2,1,3,1,0,1200,1440,67,19,2726
Rio de Janeiro,68,2,1,0,3,1,0,925,2300,245,30,3500
